,index,patch_number,name,patch_data,file_path,syx_file,has_fixed_freqs,id,wav_path,inaudible
837,925,18,ACCORDION,"{
    'name': 'ACCORDION',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 1, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 0, 1, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [6, 0, 1, 3, 1, 0],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [1, -1, 0, 7, 6, 0],
    'transpose': 12,
    'ol': [57, 70, 86, 52, 79, 83],
    'eg_rate': [
		[98, 63, 60, 87, 91, 49],
		[15, 15, 15, 15, 15, 15],
		[10, 10, 10, 10, 10, 10],
		[50, 46, 69, 46, 55, 74]
    ],
    'eg_level': [
		[90, 99, 99, 99, 99, 99],
		[92, 92, 92, 92, 92, 92],
		[68, 68, 99, 71, 71, 82],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,925,DX7_YAMAHA/Factory patches/rom3b/18_ACCORDION.wav,False
838,926,19,TOY PIANO,"{
    'name': 'TOY PIANO',
    'modmatrix': [
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 1, 1, 0, 0, 1],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [1, 12, 12, 4, 2, 1],
    'fine': [4, 1, 5, 11, 1, 0],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': 0,
    'ol': [85, 66, 68, 99, 98, 99],
    'eg_rate': [
		[99, 99, 99, 99, 99, 99],
		[99, 99, 99, 71, 71, 99],
		[36, 99, 29, 39, 30, 36],
		[41, 42, 30, 42, 42, 41]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[99, 99, 99, 70, 70, 99],
		[0, 99, 99, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [4, 0, 0, 4, 4, 4],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,926,DX7_YAMAHA/Factory patches/rom3b/19_TOY PIANO.wav,False
839,927,20,SITAR    ,"{
    'name': 'SITAR    ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 1, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 0,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [9, 1, 7, 1, 1, 20],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [1, -5, -3, 0, 0, 0],
    'transpose': 0,
    'ol': [32, 82, 85, 86, 92, 68],
    'eg_rate': [
		[99, 99, 99, 99, 99, 99],
		[41, 77, 41, 77, 41, 77],
		[26, 26, 42, 26, 26, 26],
		[10, 7, 7, 28, 7, 42]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[98, 98, 98, 98, 98, 98],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [1, 3, 2, 1, 2, 3],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,927,DX7_YAMAHA/Factory patches/rom3b/20_SITAR    .wav,False
840,928,21,KOTO     ,"{
    'name': 'KOTO     ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [3, 4, 1, 1, 4, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': 0,
    'ol': [81, 83, 82, 99, 99, 90],
    'eg_rate': [
		[82, 91, 90, 94, 99, 94],
		[53, 37, 28, 64, 68, 62],
		[37, 29, 17, 30, 28, 58],
		[48, 29, 39, 33, 48, 34]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[81, 90, 76, 92, 83, 92],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [1, 1, 1, 4, 2, 4],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,928,DX7_YAMAHA/Factory patches/rom3b/21_KOTO     .wav,False
841,929,22,JAZZ GUIT,"{
    'name': 'JAZZ GUIT',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 1, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 1, 0],
    'coarse': [2, 14, 3, 1, 3, 1],
    'fine': [72, 0, 0, 0, 67, 0],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': 0,
    'ol': [99, 74, 82, 99, 85, 99],
    'eg_rate': [
		[19, 99, 81, 78, 99, 74],
		[76, 43, 87, 87, 99, 85],
		[56, 55, 22, 22, 75, 27],
		[65, 65, 75, 75, 60, 70]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[85, 0, 92, 92, 74, 95],
		[56, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [3, 3, 4, 4, 7, 4],
    'has_fixed_freq': True,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,True,929,DX7_YAMAHA/Factory patches/rom3b/22_JAZZ GUIT.wav,False
842,930,23,SPANISHGT,"{
    'name': 'SPANISHGT',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 1],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 4,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [5, 1, 3, 1, 27, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 0, 2, 0],
    'transpose': -12,
    'ol': [74, 61, 63, 85, 90, 39],
    'eg_rate': [
		[91, 52, 91, 75, 91, 75],
		[28, 23, 28, 28, 98, 79],
		[24, 24, 24, 24, 24, 24],
		[53, 53, 53, 66, 53, 66]
    ],
    'eg_level': [
		[99, 96, 99, 99, 99, 99],
		[27, 27, 27, 27, 27, 27],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [2, 3, 2, 1, 1, 3],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,930,DX7_YAMAHA/Factory patches/rom3b/23_SPANISHGT.wav,False
843,931,24,FOLK GUIT,"{
    'name': 'FOLK GUIT',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 1],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 4,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [3, 1, 4, 1, 1, 3],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 0, 2, 0],
    'transpose': -12,
    'ol': [76, 60, 78, 85, 98, 66],
    'eg_rate': [
		[91, 99, 91, 75, 99, 99],
		[29, 20, 25, 31, 99, 49],
		[19, 18, 17, 20, 0, 24],
		[53, 53, 53, 55, 55, 66]
    ],
    'eg_level': [
		[99, 96, 99, 99, 99, 99],
		[52, 79, 27, 80, 99, 0],
		[0, 89, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 1, 1, 0, 3],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,931,DX7_YAMAHA/Factory patches/rom3b/24_FOLK GUIT.wav,False
844,932,25,LUTE     ,"{
    'name': 'LUTE     ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 1],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [6, 4, 2, 1, 2, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [-7, 7, 7, -6, -3, 2],
    'transpose': 0,
    'ol': [77, 83, 60, 99, 76, 87],
    'eg_rate': [
		[96, 99, 99, 83, 99, 83],
		[70, 33, 34, 29, 34, 26],
		[26, 26, 26, 0, 26, 0],
		[48, 71, 71, 38, 71, 38]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [2, 3, 4, 6, 2, 6],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,932,DX7_YAMAHA/Factory patches/rom3b/25_LUTE     .wav,False
845,933,26,BANJO    ,"{
    'name': 'BANJO    ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 1, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [15, 1, 5, 1, 1, 1],
    'fine': [0, 0, 0, 0, 6, 0],
    'detune': [0, 3, -2, 2, 0, 0],
    'transpose': 0,
    'ol': [87, 75, 78, 91, 80, 99],
    'eg_rate': [
		[99, 99, 99, 98, 99, 95],
		[85, 77, 30, 36, 20, 62],
		[43, 26, 20, 44, 0, 28],
		[71, 48, 54, 56, 0, 58]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[77, 98, 95, 99, 0, 60],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,933,DX7_YAMAHA/Factory patches/rom3b/26_BANJO    .wav,False
846,934,27,CLAS.GUIT,"{
    'name': 'CLAS.GUIT',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 1],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [9, 7, 1, 1, 2, 6],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [1, 1, -1, 0, 0, 7],
    'transpose': -12,
    'ol': [56, 65, 85, 99, 71, 99],
    'eg_rate': [
		[78, 53, 55, 80, 99, 50],
		[48, 34, 69, 14, 78, 78],
		[38, 27, 10, 13, 31, 56],
		[31, 39, 47, 40, 40, 40]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 0],
		[85, 81, 97, 91, 99, 99],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [2, 4, 1, 3, 0, 6],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,934,DX7_YAMAHA/Factory patches/rom3b/27_CLAS.GUIT.wav,False
847,935,28,HARP    2,"{
    'name': 'HARP    2',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 1, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 0, 1, 0, 0],
    'feedback': 6,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [3, 3, 1, 2, 2, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [1, 4, -4, -6, -2, 5],
    'transpose': 0,
    'ol': [89, 79, 99, 70, 79, 99],
    'eg_rate': [
		[95, 95, 95, 95, 95, 95],
		[48, 35, 32, 50, 46, 32],
		[28, 99, 49, 44, 99, 45],
		[24, 28, 33, 10, 12, 31]
    ],
    'eg_level': [
		[94, 99, 99, 99, 99, 99],
		[79, 70, 70, 70, 70, 70],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [3, 4, 5, 0, 3, 5],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,935,DX7_YAMAHA/Factory patches/rom3b/28_HARP    2.wav,False
848,936,29,E.BASS  2,"{
    'name': 'E.BASS  2',
    'modmatrix': [
		[0, 1, 1, 0, 1, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 0, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [3, 0, 0, 3, 0, 1],
    'fine': [84, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': -12,
    'ol': [82, 63, 97, 60, 72, 99],
    'eg_rate': [
		[94, 99, 94, 84, 80, 84],
		[40, 99, 68, 29, 39, 29],
		[24, 0, 24, 28, 28, 28],
		[55, 0, 55, 76, 54, 76]
    ],
    'eg_level': [
		[96, 99, 96, 99, 99, 99],
		[78, 99, 76, 89, 89, 89],
		[0, 35, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [7, 5, 2, 1, 2, 0],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,936,DX7_YAMAHA/Factory patches/rom3b/29_E.BASS  2.wav,False
849,937,30,FRETLESS ,"{
    'name': 'FRETLESS ',
    'modmatrix': [
		[0, 1, 1, 0, 1, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 0, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [0, 1, 0, 3, 0, 0],
    'fine': [0, 1, 0, 0, 3, 1],
    'detune': [1, 0, 0, 7, 0, 0],
    'transpose': -12,
    'ol': [87, 75, 99, 66, 80, 99],
    'eg_rate': [
		[25, 99, 80, 73, 28, 75],
		[50, 51, 39, 25, 37, 37],
		[24, 0, 28, 32, 42, 18],
		[55, 0, 53, 30, 50, 63]
    ],
    'eg_level': [
		[96, 99, 93, 97, 99, 99],
		[97, 74, 57, 78, 0, 70],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [7, 2, 2, 4, 2, 2],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,937,DX7_YAMAHA/Factory patches/rom3b/30_FRETLESS .wav,False
850,938,31,PLUCK BAS,"{
    'name': 'PLUCK BAS',
    'modmatrix': [
		[0, 1, 1, 0, 1, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 0, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [4, 0, 0, 1, 0, 0],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': 0,
    'ol': [82, 51, 97, 60, 76, 99],
    'eg_rate': [
		[94, 99, 94, 84, 80, 84],
		[56, 0, 68, 29, 39, 29],
		[24, 0, 24, 28, 28, 28],
		[55, 0, 55, 76, 54, 76]
    ],
    'eg_level': [
		[96, 99, 96, 99, 99, 99],
		[78, 0, 76, 89, 89, 89],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [5, 2, 2, 1, 2, 0],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom3b.syx,rom3b.syx,False,938,DX7_YAMAHA/Factory patches/rom3b/31_PLUCK BAS.wav,False
851,939,0,SYN-LEAD ,"{
    'name': 'SYN-LEAD ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 1, 1, 1, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [2, 1, 1, 1, 2, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': 0,
    'ol': [76, 98, 99, 99, 78, 93],
    'eg_rate': [
		[99, 99, 99, 99, 99, 99],
		[42, 76, 76, 76, 42, 76],
		[23, 99, 99, 99, 23, 99],
		[71, 71, 71, 71, 71, 71]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[56, 88, 88, 88, 56, 88],
		[56, 96, 96, 96, 56, 96],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom2b.syx,rom2b.syx,False,939,DX7_YAMAHA/Factory patches/rom2b/0_SYN-LEAD .wav,False
852,941,2,SYN-LEAD ,"{
    'name': 'SYN-LEAD ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 1, 1, 1, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [1, 1, 1, 1, 1, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': 0,
    'ol': [76, 98, 99, 99, 78, 93],
    'eg_rate': [
		[99, 99, 99, 99, 99, 99],
		[42, 76, 76, 76, 42, 76],
		[45, 99, 99, 99, 53, 99],
		[71, 71, 71, 71, 71, 71]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[56, 88, 88, 88, 56, 88],
		[56, 96, 96, 96, 56, 96],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom2b.syx,rom2b.syx,False,941,DX7_YAMAHA/Factory patches/rom2b/2_SYN-LEAD .wav,False
853,942,3,SYN-LEAD ,"{
    'name': 'SYN-LEAD ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [7, 3, 1, 2, 3, 3],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': 0,
    'ol': [69, 77, 86, 99, 82, 99],
    'eg_rate': [
		[99, 98, 99, 99, 25, 25],
		[99, 99, 99, 18, 46, 46],
		[0, 0, 0, 9, 0, 0],
		[47, 61, 61, 61, 67, 99]
    ],
    'eg_level': [
		[99, 99, 99, 99, 96, 96],
		[99, 99, 99, 78, 99, 99],
		[0, 0, 0, 0, 85, 85],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom2b.syx,rom2b.syx,False,942,DX7_YAMAHA/Factory patches/rom2b/3_SYN-LEAD .wav,False
854,943,4,SYN-CLAV ,"{
    'name': 'SYN-CLAV ',
    'modmatrix': [
		[0, 1, 1, 0, 1, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 0, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [21, 1, 12, 3, 2, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': -12,
    'ol': [80, 44, 55, 84, 78, 99],
    'eg_rate': [
		[99, 99, 99, 99, 99, 99],
		[46, 46, 38, 46, 46, 37],
		[17, 17, 17, 17, 17, 17],
		[71, 71, 71, 71, 71, 71]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[61, 61, 70, 61, 61, 70],
		[45, 45, 62, 45, 45, 55],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 4, 0, 4, 4, 1],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom2b.syx,rom2b.syx,False,943,DX7_YAMAHA/Factory patches/rom2b/4_SYN-CLAV .wav,False
855,944,5,SYN-CLAV ,"{
    'name': 'SYN-CLAV ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 1, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 5,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [10, 1, 0, 0, 0, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [-3, 0, 4, -1, 0, 0],
    'transpose': 0,
    'ol': [74, 81, 97, 98, 99, 99],
    'eg_rate': [
		[85, 85, 53, 98, 53, 98],
		[46, 38, 38, 72, 38, 72],
		[75, 75, 75, 75, 75, 75],
		[61, 61, 61, 61, 61, 61]
    ],
    'eg_level': [
		[88, 88, 88, 99, 88, 99],
		[44, 44, 44, 89, 44, 89],
		[25, 25, 25, 98, 25, 98],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom2b.syx,rom2b.syx,False,944,DX7_YAMAHA/Factory patches/rom2b/5_SYN-CLAV .wav,False
856,945,6,SYN-CLAV ,"{
    'name': 'SYN-CLAV ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 2,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [12, 12, 0, 1, 1, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [3, 0, 4, 3, 0, 0],
    'transpose': 0,
    'ol': [70, 80, 96, 99, 99, 99],
    'eg_rate': [
		[93, 94, 95, 95, 80, 80],
		[16, 17, 16, 17, 7, 32],
		[17, 15, 15, 17, 21, 18],
		[30, 40, 30, 66, 30, 66]
    ],
    'eg_level': [
		[77, 99, 99, 99, 99, 99],
		[51, 87, 85, 95, 85, 95],
		[88, 79, 96, 70, 80, 90],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [1, 1, 7, 2, 2, 2],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom2b.syx,rom2b.syx,False,945,DX7_YAMAHA/Factory patches/rom2b/6_SYN-CLAV .wav,False
857,946,7,SYN-PIANO,"{
    'name': 'SYN-PIANO',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 1, 0, 1, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [23, 1, 2, 1, 1, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [7, -7, 0, 0, 0, 7],
    'transpose': 0,
    'ol': [84, 99, 99, 99, 93, 99],
    'eg_rate': [
		[79, 96, 95, 96, 17, 96],
		[82, 25, 84, 25, 42, 25],
		[20, 25, 20, 25, 35, 25],
		[99, 50, 99, 55, 78, 54]
    ],
    'eg_level': [
		[88, 99, 99, 99, 99, 99],
		[0, 75, 0, 75, 99, 75],
		[0, 0, 0, 0, 99, 0],
		[32, 0, 69, 0, 0, 0]
    ],
    'sensitivity': [6, 0, 4, 0, 3, 0],
    'has_fixed_freq': False,
}",DX7_YAMAHA/Factory patches/rom2b.syx,rom2b.syx,False,946,DX7_YAMAHA/Factory patches/rom2b/7_SYN-PIANO.wav,False
